name,addr,phone,x,y,NAVER_addr
킹안마시술소,"경기도 의정부시 둔야로 20, 중앙오피스텔 3층 (의정부동)",826-1213,127.0400714,37.7376936,경기도 의정부시 둔야로 20 중앙오피스텔
대산안마원,"경기도 포천시 영북면 영북로 219, 1층",031-532-0982,127.2729687,38.0937575,경기도 포천시 영북면 영북로 219
김현성 빛가람건강안마센터,"전라남도 나주시 빛가람로 689, 402,402호 (빛가람동)",061-333-3690,126.7871288,35.0215137,전라남도 나주시 빛가람로 689
청주온천88안마,"충청북도 청주시 흥덕구 직지대로635번길 1, 1층2층3층 (봉명동)",272-3333,127.4635395,36.6437773,충청북도 청주시 흥덕구 직지대로635번길 1
제주비타민마사지안마원,"제주특별자치도 제주시 신광로 75, 2층 (연동)",064-744-5317,126.4901711,33.4852931,제주특별자치도 제주시 신광로 75
국가대표 안마 지압원,"광주광역시 북구 북문대로 29, 2층 (운암동)",062-522-8575,126.8819690,35.1745020,광주광역시 북구 북문대로 29
부여보건안마센터안마원,"충청남도 부여군 부여읍 사비로 66-1, 2층",,126.9107811,36.2785091,충청남도 부여군 부여읍 사비로 66-1
제주사랑안마원,"제주특별자치도 제주시 신대로 124, 2층 (연동)",046-742-4239,126.4961569,33.4863554,제주특별자치도 제주시 신대로 124
시원한안마원,"대구광역시 달서구 호산로29길 117, 2층 (파호동)",053-583-7770,128.4773939,35.8524464,대구광역시 달서구 호산로29길 117
장수안마원,"충청남도 당진시 당진중앙2로 87, 뷰티플레스 (읍내동)",041-345-7780,126.6298298,36.8935437,충청남도 당진시 당진중앙2로 87 뷰티플레스
청라약손안마원,"인천광역시 서구 청라루비로 95, 경연프라자 204호 (청라동)",032-569-2999,126.6401439,37.5337439,인천광역시 서구 청라루비로 95 경연프라자
밀알안마원,"서울특별시 마포구 월드컵북로 184, 2층 우측호 (성산동)",335-1009,126.9083867,37.5681393,서울특별시 마포구 월드컵북로 184
참손길안마원,"서울특별시 강남구 테헤란로70길 10, 4층 (대치동, 동헌빌딩)",1599-3175,127.0532078,37.5049976,서울특별시 강남구 테헤란로70길 10 동헌빌딩
두손헬스케어안마원,"경기도 안산시 상록구 네고지2길 17, 1층 (사동)",031-409-2070,126.8503892,37.2964141,경기도 안산시 상록구 네고지2길 17
천부안마원,"부산광역시 북구 학사로17번나길 25, 3층 (화명동)",051-361-7572,129.0084022,35.2232089,부산광역시 북구 학사로17번나길 25
안마이야기안마원,"대전광역시 유성구 노은로 144, 504호 (지족동, 노은타운)",,127.3184983,36.3725132,대전광역시 유성구 노은로 144 노은타운
더죤안마지압원,부산광역시 사상구 사상로 175 (괘법동),051-311-7677,128.9855625,35.1610717,부산광역시 사상구 사상로 175 김정열비뇨기과
광장킹안마원,강원도 춘천시 전원길 1 (운교동),033)256-3522,127.7352905,37.8774987,강원도 춘천시 전원길 1
주원전통안마원,경상남도 양산시 삼호동부로 39 (명동),,129.1676931,35.4079608,경상남도 양산시 삼호동부로 39
뽀빠이안마지압원,"제주특별자치도 제주시 우정로18길 14, 1층 (외도일동)",,126.4294115,33.4850666,제주특별자치도 제주시 우정로18길 14
강재만안마원,"서울특별시 강북구 한천로139길 10, 3층 (수유동, 일심빌딩)",02-906-9990,127.0261223,37.6398014,서울특별시 강북구 한천로139길 10 일심빌딩
달인침안마원,"대전광역시 대덕구 오정로 1, 노촌빌딩 3층 (오정동)",,127.4152270,36.3482546,대전광역시 대덕구 오정로 1 노촌빌딩
참손길지압힐링안마원,"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 318호 (마곡동)",15448538,126.8372423,37.5596114,서울특별시 강서구 공항대로 269-15 힐스테이트에코마곡
힐링조이천안건강안마센터,"충청남도 천안시 서북구 미라12길 4 (쌍용동,1층)",041-573-8890,127.1288028,36.8049430,충청남도 천안시 서북구 미라12길 4 리치빌
세종보건안마센터,"세종특별자치시 조치원읍 장안로 3, 2층",,127.3014408,36.6012624,세종특별자치시 조치원읍 장안로 3
나주약손 지압 안마원,전라남도 나주시 나주로 9-5 (송월동),061-337-8576,126.7139463,35.0204126,전라남도 나주시 나주로 9-5
수지압안마원,"부산광역시 북구 백양대로 1180, 2층 201호 (구포동)",051-333-7574,129.0052121,35.2076215,부산광역시 북구 백양대로 1180
행복안마원,전라남도 진도군 진도읍 교동5길 1-1,,126.2623538,34.4843968,전라남도 진도군 진도읍 교동5길 1-1
팡팡지압안마원,대구광역시 서구 통학로46길 9-1 (비산동),053-561-0770,128.5642603,35.8806093,대구광역시 서구 통학로46길 9-1
약손지압원,"서울특별시 강서구 금낭화로 135, 금강프라자빌딩 6층 610호 (방화동)",02-2664-7591,126.8124526,37.5774508,서울특별시 강서구 금낭화로 135 금강프라자빌딩
장안안마,인천광역시 서구 길주로75번길 2 (석남동),573-0551,126.6705311,37.5067107,인천광역시 서구 길주로75번길 2
잘풀림힐링안마원,"서울특별시 송파구 가락로17길 4, 2층 (송파동)",02-2039-9223,127.1103828,37.5025359,서울특별시 송파구 가락로17길 4
용약손안마원,"부산광역시 동래구 명안로39번길 4, 2층 (안락동)",051-523-5052,129.1044162,35.2001780,부산광역시 동래구 명안로39번길 4
영종안마원,"인천광역시 중구 영종대로 100, 신성하우스빌 2층 204호 (운서동)",032-752-2080,126.4900699,37.4948960,인천광역시 중구 영종대로 100 신성하우스빌
한국안마센터,"경상남도 고성군 고성읍 중앙로25번길 76, 2층",055-674-7789,128.3242040,34.9775668,경상남도 고성군 고성읍 중앙로25번길 76
수안마원,경상북도 구미시 봉곡남로 110 (봉곡동),,128.3140989,36.1498923,경상북도 구미시 봉곡남로 110
금오힐링수안마원,"경기도 의정부시 청사로5번길 8-17, 센타프라자 7층 706호 (신곡동)",031-851-2044,127.0698524,37.7495449,경기도 의정부시 청사로5번길 8-17 센타프라자
약손안마원,전라남도 보성군 보성읍 신일길 12-1,061-853-9947,127.0812275,34.7685268,전라남도 보성군 보성읍 신일길 12-1
풀샵안마시술소,"광주광역시 서구 상무연하로 5, 지상 5,6층 (치평동)",062-375-4402,126.8500279,35.1487159,광주광역시 서구 상무연하로 5
이지안마원,전라남도 나주시 예향로 3826 (이창동),061-332-4352,126.7145259,34.9956687,전라남도 나주시 예향로 3826 옷나라신발나라
슈퍼맨안마시술소,강원도 원주시 장미공원길 47-1 (단계동),033-731-5096,127.9302058,37.3470794,강원도 원주시 장미공원길 47-1
건강이음안마원,충청남도 청양군 청양읍 중앙로13길 1,041-943-9439,126.8031548,36.4529768,충청남도 청양군 청양읍 중앙로13길 1
김승곤지압안마원,"경기도 안양시 만안구 안양로 110, 엘리제빌리지 2층 (안양동)",,126.9338087,37.3847878,경기도 안양시 만안구 안양로 110 엘리제빌리지
명가,"서울특별시 광진구 천호대로 696, 명가안마 2층 (구의동)",3437-1018,127.0914964,37.5492740,서울특별시 광진구 천호대로 696 명가안마
형제바우처안마원,"대구광역시 남구 이천로 24, 5층 (봉덕동)",053 656 7774,128.5983692,35.8428617,대구광역시 남구 이천로 24
알프스안마시술소,"대구광역시 달서구 이곡서로 15, 3층 (이곡동)",053-202-6699,128.5051958,35.8538933,대구광역시 달서구 이곡서로 15
생활안마원,"세종특별자치시 조치원읍 새내로 88, 3층",044-866-5480,127.2985788,36.5997937,세종특별자치시 조치원읍 새내로 88
새봄 안마원,"강원도 원주시 예술관길 25, 2층 202호 (명륜동, 명륜2단지아파트)",,127.9421494,37.3326585,강원도 원주시 예술관길 25 명륜2단지아파트
웅s의 몸사랑이야기,"대구광역시 달성군 유가읍 테크노중앙대로 240, 한라하우젠트상가 3층 306호",053-614-2626,128.4582170,35.6921824,대구광역시 달성군 유가읍 테크노중앙대로 240
약손공간지압안마원,"경기도 부천시 경인로3번길 24, 2층4호 2층5호일부호 (송내동, 송내동성호아파트)",032-666-8588,126.7550654,37.4843143,경기도 부천시 경인로3번길 24 송내동성호아파트
강남지압안마원,"대구광역시 달서구 상화북로 220-1, 1층 (상인동)",053-635-8335,128.5490139,35.8148390,대구광역시 달서구 상화북로 220-1
승록안마원,"서울특별시 영등포구 도영로 80, 대우미래사랑 101동 2층 207호 (도림동)",02-845-7775,126.9004813,37.5115140,서울특별시 영등포구 도영로 80 대우미래사랑
수안마시술소,"경기도 안양시 동안구 경수대로 546 (호계동, 3층)",031-458-8980,126.9582638,37.3713585,경기도 안양시 동안구 경수대로 546
참조은안마원,"경기도 안양시 만안구 병목안로 2, PROJECT 240 TOWER 11층 1105호 (안양동)",031-444-8566,126.9198836,37.3999457,경기도 안양시 만안구 병목안로 2 PROJECT 240 TOWER
고래안마시술소,경상북도 구미시 산호대로27길 13-1 (옥계동),054-475-5269,128.4169181,36.1381470,경상북도 구미시 산호대로27길 13-1
가 안마원,"경상북도 경주시 금성로 295, 경주중앙시장 8동 2층 (성건동)",,129.2067453,35.8439605,경상북도 경주시 금성로 295 경주중앙시장
마법의약손안마원,"경기도 부천시 상동로 105, 현해프라자 504호 (상동)",032-326-8875,126.7527977,37.5066959,경기도 부천시 상동로 105 현해프라자
행복지압안마원,"경상북도 포항시 북구 중흥로226번길 7, 1층 (죽도동)",283-8575,129.3595208,36.0232349,경상북도 포항시 북구 중흥로226번길 7
두손안마원,"경기도 부천시 경인로 519, 205호 (괴안동)",346-8875,126.8127618,37.4850892,경기도 부천시 경인로 519
오행지압안마원,"광주광역시 서구 운천로114번길 5, 1층 (쌍촌동)",,126.8585334,35.1429807,광주광역시 서구 운천로114번길 5
청춘힐링안마원,경상북도 상주시 상서문3길 80 (남성동),,128.1558679,36.4140110,경상북도 상주시 상서문3길 80
백세안마원,"서울특별시 강남구 개포로 660, 종하빌딩 2층 202호 (일원동)",445-9464,127.0848403,37.4951657,서울특별시 강남구 개포로 660 종하빌딩
몸신통증사냥안마원,울산광역시 동구 진성14길 48 (전하동),,129.4256184,35.5072095,울산광역시 동구 진성14길 48
건강안마원,"전라북도 익산시 신동로 12-1, 피자캣 1층 (신동)",,126.9540264,35.9581050,전라북도 익산시 신동로 12-1 피자캣
한강안마원,"대전광역시 동구 대전로 814, 3층 (정동)",222-6000,127.4324275,36.3321822,대전광역시 동구 대전로 814
어깨동무안마원,"대전광역시 유성구 학하동로63번길 70, 1층 (학하동)",,127.3138176,36.3374891,대전광역시 유성구 학하동로63번길 70
백화안마원,"충청남도 태안군 태안읍 동백로 255, 2층",,126.2988844,36.7505895,충청남도 태안군 태안읍 동백로 255
백세지압안마원,경기도 남양주시 진접읍 장현로 77 (장현프라자),070-8621-8945,127.1808911,37.7176160,경기도 남양주시 진접읍 장현로 77 장현프라자
송원지압안마원,"대구광역시 달서구 학산로 127, 1,2층 (본동)",053-563-3375,128.5403963,35.8338370,대구광역시 달서구 학산로 127
맑은손안마원,충청남도 아산시 삼동로86번길 25-17 (권곡동),041-549-6226,127.0144449,36.7884848,충청남도 아산시 삼동로86번길 25-17
동방 제이씨(JC) 안마원,"부산광역시 해운대구 해운대해변로 203, 오션타워 521호 (우동)",,129.1537907,35.1588118,부산광역시 해운대구 해운대해변로 203 오션타워
개구리안마시술소,"울산광역시 남구 왕생로45번길 15-1, 3,4,5층 (달동, 대원빌딩)",052-267-3731,129.3299111,35.5370694,울산광역시 남구 왕생로45번길 15-1 대원빌딩
제일안마원,"경상북도 영주시 가흥로2번길 223, 영주청정한우식육식당 (문정동)",,128.5941353,36.7950406,경상북도 영주시 가흥로2번길 223 영주청정한우식육식당
나은힐링안마원,"경기도 용인시 기흥구 죽전로 29, 포레스트프라자 7층 (보정동)",,127.1120832,37.3207465,경기도 용인시 기흥구 죽전로 29 포레스트프라자
국가명인지압안마원,"인천광역시 서구 심곡로 81, 201호 (심곡동, 국제빌딩)",032-561-7123,126.6785882,37.5422063,인천광역시 서구 심곡로 81
엑스안마시술소,경기도 김포시 통진읍 김포대로2230번길 14-1 (외3필지),031-997-7789,126.5989521,37.6904996,경기도 김포시 통진읍 김포대로2230번길 14-1
곶자왈지압안마원,"제주특별자치도 제주시 노연로 117, 연동빌딩 2층 (연동)",,126.4926148,33.4859886,제주특별자치도 제주시 노연로 117 연동빌딩
정유섬지압,"경상남도 양산시 양주3길 11-10, 1층 (중부동)",055-382-0444,129.0327259,35.3407706,경상남도 양산시 양주3길 11-10
수궁안마시술소,"인천광역시 서구 완정로117번길 41 (왕길동, 3층)",563-9096,126.6586565,37.6010370,인천광역시 서구 완정로117번길 41
여주경락지압안마원,경기도 여주시 청심로 116-1 (하동),0318850177,127.6333171,37.2987622,경기도 여주시 청심로 116-1
온누리안마원,강원도 원주시 관설안길 26 (관설동),,127.9605275,37.3172164,강원도 원주시 관설안길 26
예손지압안마원,"서울특별시 양천구 월정로 22, 지층 (신월동)",02-6339-8275,126.8435107,37.5218684,서울특별시 양천구 월정로 22
장대지압안마원,대전광역시 유성구 유성대로 780 (장대동),822-2823,127.3366437,36.3615276,대전광역시 유성구 유성대로 780
홀리스틱건강지압원,"광주광역시 광산구 장신로147번길 6, 수완제일프라자 3층 302호 (수완동)",062-954-2250,126.8264903,35.1913950,광주광역시 광산구 장신로147번길 6
