name,addr,phone,link,region,x,y,NAVER_addr
으뜸힐링안마원,"경기도 성남시 수정구 창곡동 547-2, 으뜸프라자 1동 302호",031-723-9777,http://www.anmawon.com/FindShop/Detail?shopId=031-0215,경기,127.1400815,37.4670537,경기도 성남시 수정구 위례광장로 27 으뜸프라자
은혜지압안마원,경기도 안산시 단원구 광덕1로 56 (초지동) 로얄프라자 408호,031-439-8575,http://www.anmawon.com/FindShop/Detail?shopId=031-0003,경기,126.8157718,37.3082167,경기도 안산시 단원구 광덕1로 56 로얄프라자
의손안마원,경기 고양시 덕양구 행신동 763-2 외 1필지 백산오피스텔 201호,031-973-0908,http://www.anmawon.com/FindShop/Detail?shopId=031-0014,경기,126.8350139,37.613635,경기도 고양시 덕양구 용현로5번길 24 백산오피스텔
의왕지압안마원,경기도 의왕시 오전동 108 현대프라자 502호,031-429-8533,http://www.anmawon.com/FindShop/Detail?shopId=031-0193,경기,126.9671015,37.3594455,경기도 의왕시 모락로 16 현대프라자
이손힐링안마원,경기도 안성시 석정동 24-1 크리스탈빌딩 1003호,070-8823-1218,http://www.anmawon.com/FindShop/Detail?shopId=031-0241,경기,127.2673652,37.0077806,경기도 안성시 중앙로 366 크리스탈빌딩
이희진지압안마원,"경기도 부천시 상동 296, 2층",032-667-6500,http://www.anmawon.com/FindShop/Detail?shopId=031-0042,경기,126.7604367,37.4906393,경기도 부천시 석천로 38
일산보건안마원,경기도 고양시 일산동구 장항동 895-1 우신프라자 306호,031-901-5890,http://www.anmawon.com/FindShop/Detail?shopId=031-0153,경기,126.7771981,37.6512818,경기도 고양시 일산동구 장백로 184 우신프라자
자연지압안마원,"경기도 부천시 춘의동 210-6, 2층",032-667-1414,http://www.anmawon.com/FindShop/Detail?shopId=031-0044,경기,126.7858641,37.4995189,경기도 부천시 부천로 173
장봉민건강지압안마원,경기도 하남시 망월동 1117 미사강변 노블레스 313호,031-699-3700,http://www.anmawon.com/FindShop/Detail?shopId=031-0132,경기,127.1930138,37.5615511,경기도 하남시 미사강변동로 73 미사강변 노블레스
장수건강안마센터안마원,경기 성남시 분당구 금곡동 153 썬프라자 601~602호,031-718-7722,http://www.anmawon.com/FindShop/Detail?shopId=031-0143,경기,127.1107912,37.3504148,경기도 성남시 분당구 돌마로 79 썬프라자
장수건강안마원(남양주),경기도 남양주시 금곡동 427-23 대성빌딩 302호,031-559-4788,http://www.anmawon.com/FindShop/Detail?shopId=031-0035,경기,127.20871,37.6338862,경기도 남양주시 금곡로 50 대성빌딩
재이안마원,"경기도 고양시 일산동구 정발산로 47(장항동), 웅신아트프라자 415호",031-932-0288,http://www.anmawon.com/FindShop/Detail?shopId=031-0232,경기,126.7737463,37.6577626,경기도 고양시 일산동구 정발산로 47 웅신아트
정안마원,경기도 안양시 동안구 관양동 1603-8 한솔빌딩 407호,031-423-5115,http://www.anmawon.com/FindShop/Detail?shopId=031-0093,경기,126.9619775,37.3934116,경기도 안양시 동안구 관평로182번길 30 한솔빌딩
제일 안마원,경기도 고양시 덕양구 화정동 967-3 글로리아빌딩 310호,031-963-9222,http://www.anmawon.com/FindShop/Detail?shopId=031-0012,경기,126.8324163,37.6354782,경기도 고양시 덕양구 화정로 53-1 글로리아빌딩
조은안마원,"경기도 부천시 여월동 7-53, 2층",032-654-6825,http://www.anmawon.com/FindShop/Detail?shopId=031-0170,경기,126.8006635,37.5197863,경기도 부천시 삼작로352번길 2
좋은손길안마원,경기도 안산시 단원구 고잔동 707 안산법조타운 302호,031-483-7565,http://www.anmawon.com/FindShop/Detail?shopId=031-0077,경기,126.8276969,37.3123164,경기도 안산시 단원구 광덕서로 86 안산법조타운
지압 안마원,"경기도 용인시 기흥구 흥덕2로 46(영덕동, 휴먼시아 흥덕마을4단지) 상가동 201호",031-284-8348,http://www.anmawon.com/FindShop/Detail?shopId=031-0104,경기,127.0748469,37.272315,경기도 용인시 기흥구 흥덕2로 46 휴먼시아 흥덕마을4단지
진실 안마원,"경기도 안산시 상록구 본삼로 17 (본오동), 202호",010-2821-6881,http://www.anmawon.com/FindShop/Detail?shopId=031-0221,경기,126.861914,37.3012194,경기도 안산시 상록구 본삼로 17
참손길지압안마원,경기도 수원시 팔달구 매산로1가 11-12 아이메카 상가 1003호,031-258-7555,http://www.anmawon.com/FindShop/Detail?shopId=031-0070,경기,127.0005271,37.2678966,경기도 수원시 팔달구 덕영대로 905 아이메카 상가
참손길지압안마원(광교역점),"경기도 수원시 영통구 이의동 1257-4 광교 파인렉스2 303,304호",031-212-7554,http://www.anmawon.com/FindShop/Detail?shopId=031-0240,경기,127.0430926,37.2995761,경기도 수원시 영통구 대학3로4번길 2 광교 파인렉스2
참손길지압안마원(안양),경기도 안양시 동안구 관양동 1488-7 우정타운 601호,1522-8622,http://www.anmawon.com/FindShop/Detail?shopId=031-0092,경기,126.9753779,37.4024806,경기도 안양시 동안구 관악대로 480 우정타운
참손길지압힐링센터안마원(부천점),경기도 부천시 심곡동 161-9 오성빌딩 2층,032-664-7582,http://www.anmawon.com/FindShop/Detail?shopId=031-0242,경기,126.7840566,37.4886738,경기도 부천시 부천로 50-1 오성빌딩
참조은안마원,경기도 안양시 만안구 안양동 782-68 project 240 tower 1105호,031-444-8566,http://www.anmawon.com/FindShop/Detail?shopId=031-0185,경기,126.9198719,37.3999567,경기도 안양시 만안구 병목안로 2 PROJECT 240 TOWER
참조은약손안마원,"경기도 의정부시 의정부동 235-53, 도우빌딩 202호",031-821-8070,http://www.anmawon.com/FindShop/Detail?shopId=031-0196,경기,127.0444915,37.7488866,경기도 의정부시 신촌로84번길 37
참좋은손안마원,경기도 안산시 단원구 고잔동 769-4 중앙프라자 509호,031-487-8978,http://www.anmawon.com/FindShop/Detail?shopId=031-0222,경기,126.8323529,37.3099429,경기도 안산시 단원구 광덕동로 61 중앙프라자
천마힐링안마원,남양주시 화도읍 묵현리 444-1외 1필지 1층,031-559-7001,http://www.anmawon.com/FindShop/Detail?shopId=031-0217,경기,127.274105,37.6596033,경기도 남양주시 화도읍 먹갓로 64
청송안마원,"경기도 의왕시 고천동 299-11, 3층",031-421-6346,http://www.anmawon.com/FindShop/Detail?shopId=031-0108,경기,126.9762112,37.3497742,경기도 의왕시 오전천로 26
최은영 힐링 지압안마원,경기도 화성시 반송동 93-8 서해더블루 201호,031-8003-0904,http://www.anmawon.com/FindShop/Detail?shopId=031-0134,경기,127.0722948,37.2022217,경기도 화성시 메타폴리스로 47-7 서해더블루
최재춘엄지로지압 안마원,경기도 화성시 병점동 292 태안병점 브이타운 109호,031-232-9924,http://www.anmawon.com/FindShop/Detail?shopId=031-0230,경기,127.0421061,37.2063363,경기도 화성시 병점중앙로 87 태안병점 브이타운
추나안마원,"경기도 고양시 덕양구 내유동 275-2, 드림타운2차 B-100호",010-5598-5586,http://www.anmawon.com/FindShop/Detail?shopId=031-0244,경기,126.8535104,37.717653,경기도 고양시 덕양구 내유길 38-22
치료손지압안마원,"경기도 부천시 심곡동 93-4, 2층",032-664-7111~2,http://www.anmawon.com/FindShop/Detail?shopId=031-0045,경기,126.7848175,37.494463,경기도 부천시 부천로 113
쿠라시온안마원,"경기도 성남시 분당구 수내동 7-5, 코리아나빌딩 307호",031-714-8897,http://www.anmawon.com/FindShop/Detail?shopId=031-0246,경기,127.1162551,37.379569,경기도 성남시 분당구 황새울로258번길 32 코리아나빌딩
클래식안마원,경기도 구리시 수택동 487-17 한림빌딩 3층,031-563-3002,http://www.anmawon.com/FindShop/Detail?shopId=031-0236,경기,127.1448821,37.5967136,경기도 구리시 검배로 56-1 한림빌딩
태양안마원,경기도 고양시 덕양구 성사동 696 삼성홈타워오피스텔 204호,031-965-1888,http://www.anmawon.com/FindShop/Detail?shopId=031-0206,경기,126.8372244,37.6571265,경기도 고양시 덕양구 호국로 798 삼성홈타워오피스텔
태양안마원(이천),"경기도 이천시 서희로 45(중리동), 2층",031-634-6656,http://www.anmawon.com/FindShop/Detail?shopId=031-0197,경기,127.4423726,37.2796541,경기도 이천시 서희로 45
태평안마원,경기도 성남시 수정구 태평동 6973 연안빌딩 503호,031-757-4452,http://www.anmawon.com/FindShop/Detail?shopId=031-0056,경기,127.1273134,37.4401331,경기도 성남시 수정구 성남대로 1235 연안빌딩
평온건강안마원,"경기도 용인시 처인구 김량장동 296-53, 아이렉스타워 707호",031-338-8575,http://www.anmawon.com/FindShop/Detail?shopId=031-0191,경기,127.2036222,37.2346119,경기도 용인시 처인구 금령로 64
평화지압안마원,"경기도 안산시 상록구 월피동 463-6, 301호",031-401-1966,http://www.anmawon.com/FindShop/Detail?shopId=031-0183,경기,126.8538069,37.3343467,경기도 안산시 상록구 시낭로 38-1
푸른지압안마원,경기도 고양시 일산서구 주엽동 81 강선마을13단지아파트 상가동(뉴서울쇼핑) 3층 97호,031-908-0789,http://www.anmawon.com/FindShop/Detail?shopId=031-0154,경기,126.7660838,37.6667113,경기도 고양시 일산서구 중앙로 1371 강선마을13단지아파트
풀림과편안안마원,경기도 안양시 동안구 호계동 711-1 대영골든타워 306호,031-456-7566,http://www.anmawon.com/FindShop/Detail?shopId=031-0091,경기,126.954758,37.3674191,경기도 안양시 동안구 엘에스로 45 대영골든타워
프로힐링지압안마원,경기도 수원시 장안구 조원동 894 일호골든타워 513호,031-252-7975,http://www.anmawon.com/FindShop/Detail?shopId=031-0067,경기,127.0080745,37.3031416,경기도 수원시 장안구 경수대로 940 일호골든타워
플러스지압안마원,경기도 부천시 상동 542 영플러스 206호,032-225-7587,http://www.anmawon.com/FindShop/Detail?shopId=031-0146,경기,126.7535058,37.504481,경기도 부천시 상동로 84 영플러스
플러스지압안마원,경기도 부천시 상동 542-1 영플러스 2층 206호,032-225-7587,http://www.anmawon.com/FindShop/Detail?shopId=031-0203,경기,126.7535058,37.504481,경기도 부천시 상동로 84 영플러스
피로타파안마원,"경기도 수원시 팔달구 인계동 1039-7, 동림빌딩 4층",031-236-0022,http://www.anmawon.com/FindShop/Detail?shopId=031-0057,경기,127.0315397,37.266092,경기도 수원시 팔달구 인계로124번길 27-15
피로타파안마원,"경기도 고양시 일산동구 마두동 798-5, 401호",031-932-8875,http://www.anmawon.com/FindShop/Detail?shopId=031-0017,경기,126.7775269,37.6532383,경기도 고양시 일산동구 중앙로 1192
한국정통지압안마원,경기도 파주시 금촌동 791-8,031-946-0866,http://www.anmawon.com/FindShop/Detail?shopId=031-0124,경기,126.7792627,37.7557387,경기도 파주시 문화로 5
한빛건강안마원,경기도 용인시 처인구 김량장동 338 조양유통상가 201호,031-321-7575,http://www.anmawon.com/FindShop/Detail?shopId=031-0107,경기,127.2009387,37.2336631,경기도 용인시 처인구 금령로40번길 13 조양유통상가아파트
한중안마원,경기도 평택시 합정동 936-2 유경아트빌3차 101호,031-684-1546,http://www.anmawon.com/FindShop/Detail?shopId=031-0128,경기,127.1027652,36.9868573,경기도 평택시 조개터로2번길 35 유경아트빌3차
해피 안마원,"경기도 부천시 경인로 316-1(소사본동), 2층",070-8235-0688,http://www.anmawon.com/FindShop/Detail?shopId=031-0229,경기,126.7906525,37.4823053,경기도 부천시 경인로 316-1
행복건강안마원(양주),경기도 양주시 광사동 232-3,031-878-2218,http://www.anmawon.com/FindShop/Detail?shopId=031-0095,경기,127.0772225,37.79507,경기도 양주시 부흥로 1935
행복안마원(의왕),"경기도 의왕시 고천동 275-6, 1층",031-455-4795,http://www.anmawon.com/FindShop/Detail?shopId=031-0109,경기,126.9750842,37.3475963,경기도 의왕시 사근행궁길 9
행복지압안마원,수원시 송죽동 503-16외1필지 월드타워 2층,031-242-1793,http://www.anmawon.com/FindShop/Detail?shopId=031-0175,경기,127.0068575,37.2992267,경기도 수원시 장안구 송원로 39 월드타워
행복한지압안마원,"경기도 의정부시 민락동 808-3, 2층(206호)",031-852-6241,http://www.anmawon.com/FindShop/Detail?shopId=031-0122,경기,127.095445,37.7454775,경기도 의정부시 오목로225번길 141
향남지압안마원,경기도 화성시 향남읍 행정리 457-6,031-351-6263,http://www.anmawon.com/FindShop/Detail?shopId=031-0136,경기,126.9140973,37.1257722,경기도 화성시 향남읍 행정서로1길 13-5
허준안마원,"경기도 의정부시 녹양동 412-2 크로바프라자, 2층 203호",031-855-2236,http://www.anmawon.com/FindShop/Detail?shopId=031-0204,경기,127.0410505,37.7607017,경기도 의정부시 체육로 298-7 크로바프라자
활기지압안마원,경기도 수원시 영통구 매탄동 1267-5 밀래니엄프라자 307호,031-212-4588,http://www.anmawon.com/FindShop/Detail?shopId=031-0243,경기,127.0445524,37.2591411,경기도 수원시 영통구 효원로 393 밀래니엄프라자
황토마을지압안마원,"경기 의정부시 의정부3동 138-29, 202호",031-872-9257,http://www.anmawon.com/FindShop/Detail?shopId=031-0113,경기,127.0321096,37.7403874,경기도 의정부시 평화로484번길 7
회복이됐다안마원,경기도 파주시 광탄면 혜음로 1371,010-5590-6046,http://www.anmawon.com/FindShop/Detail?shopId=031-0233,경기,126.8492749,37.8030403,경기도 파주시 광탄면 혜음로 1371 신일건재
회천지압안마원,"경기도 양주시 덕정길 3, 2층",031-858-0811,http://www.anmawon.com/FindShop/Detail?shopId=031-0097,경기,127.0624701,37.8443421,경기도 양주시 덕정길 3
효지압안마원,"경기도 구리시 수택동 288, 201호",031-555-5991,http://www.anmawon.com/FindShop/Detail?shopId=031-0024,경기,127.1480446,37.5951952,경기도 구리시 검배로 89
휴나래안마원,"경기도 화성시 병점동 844-2, 탑프라자 206호",031-235-9981,http://www.anmawon.com/FindShop/Detail?shopId=031-0135,경기,127.0428662,37.2142145,경기도 화성시 효행로 1056
휴림지압안마원,경기도 군포시 금정동 874번지 산본빌딩 7층,031-393-9993,http://www.anmawon.com/FindShop/Detail?shopId=031-0159,경기,126.9329064,37.357403,경기도 군포시 번영로 498 산본빌딩
힐링스토리안마원,경기도 의정부시 호원동 50-17 유타상가 403호,031-873-0153,http://www.anmawon.com/FindShop/Detail?shopId=031-0119,경기,127.0466812,37.7236932,경기도 의정부시 외미로 104-12 유타상가
힐링안마원(광명),경기도 광명시 하안동 302-5 녹원토피아빌딩 302호,02-897-1919,http://www.anmawon.com/FindShop/Detail?shopId=031-0155,경기,126.8757339,37.4599995,경기도 광명시 범안로 1008 녹원토피아빌딩
힐링안마원(동두천),"경기도 동두천시 생연동 830-60, 1층",031-861-6460,http://www.anmawon.com/FindShop/Detail?shopId=031-0167,경기,127.0512868,37.9094244,경기도 동두천시 강변로454번길 2
OMT경락지압 안마원,경기도 의정부시 호원동 455-5,031-877-1275,http://www.anmawon.com/FindShop/Detail?shopId=031-0115,경기,127.0480896,37.7113011,경기도 의정부시 평화로 220
